id;dia_semana;horario;mortos
83425991;Sexta;13:45:00;0
83425992;Sexta;14:50:00;0
83425993;Sexta;14:57:00;0
83425994;Sexta;12:50:00;0
83425995;Sexta;10:30:00;0
83425996;Sexta;11:00:00;0
83425997;Sexta;05:40:00;0
83425998;Sexta;10:00:00;1
83425999;Sexta;08:30:00;0
83426000;Sexta;14:30:00;0
83426001;Sexta;10:00:00;0
83426002;Sexta;13:40:00;0
83426003;Sexta;12:00:00;0
83426005;Sexta;15:00:00;0
83426006;Sexta;15:10:00;0
83426007;Sexta;08:15:00;0
83426008;Sexta;15:30:00;0
83426009;Sexta;14:15:00;0
83426010;Sexta;14:50:00;0
83426012;Sexta;09:00:00;0
83426014;Sexta;14:20:00;0
83426015;Sexta;07:20:00;0
83426016;Sexta;13:00:00;0
83426017;Sexta;13:50:00;0
83426018;Sexta;16:00:00;0
83426020;Sexta;16:45:00;0
83426025;Sexta;16:00:00;0
83426026;Sexta;07:20:00;0
83426027;Sexta;16:30:00;0
83426028;Sexta;17:20:00;0
83426029;Sexta;15:00:00;0
83426030;Sexta;05:45:00;1
83426031;Sexta;05:30:00;0
83426032;Sexta;17:10:00;0
83426033;Sexta;07:00:00;0
83426034;Sexta;15:30:00;0
83426035;Sexta;15:00:00;0
83426036;Sexta;16:30:00;0
83426037;Sexta;16:15:00;0
83426038;Sexta;10:30:00;0
83426039;Sexta;15:00:00;0
83426040;Sexta;15:00:00;0
83426041;Sexta;17:40:00;1
83426042;Sexta;11:30:00;0
83426043;Sexta;19:00:00;0
83426045;Sexta;17:00:00;1
83426047;Sexta;11:00:00;0
83426048;Sexta;18:00:00;0
83426049;Sexta;12:30:00;0
83426050;Sexta;16:20:00;0
83426053;Sexta;17:55:00;0
83426054;Sexta;18:10:00;0
83426060;Sexta;17:00:00;0
83426062;Sexta;11:30:00;0
83426063;Sexta;18:00:00;0
83426065;Sexta;16:30:00;0
83426066;Sexta;17:40:00;0
83426067;Sexta;17:50:00;0
83426070;Sexta;14:45:00;0
83426071;Sexta;05:30:00;0
83426072;Sexta;09:25:00;1
83426075;Sexta;20:35:00;0
83426077;Sexta;12:00:00;0
83426080;Sexta;19:10:00;0
83426081;Sexta;20:40:00;0
83426082;Sexta;20:45:00;0
83426083;Sexta;21:15:00;0
83426084;Sexta;22:00:00;0
83426086;Sexta;20:00:00;1
83426087;Sexta;04:20:00;1
83426088;Sexta;15:15:00;0
83426090;Sexta;20:35:00;0
83426091;Sexta;14:47:00;0
83426092;Sexta;22:50:00;0
83426093;Sexta;16:45:00;1
83426094;Sexta;23:30:00;0
83426095;Sexta;21:30:00;0
83426096;Sexta;22:45:00;0
83426097;Sexta;21:00:00;0
83426098;Sexta;22:16:00;1
83426099;Sexta;21:55:00;0
83426100;Sexta;23:20:00;0
83426101;Sexta;21:40:00;0
83426102;Sábado;00:15:00;0
83426103;Sexta;19:18:00;1
83426104;Sábado;01:10:00;0
83426105;Sábado;00:10:00;0
83426106;Sexta;23:58:00;0
83426107;Sexta;21:15:00;0
83426108;Sexta;18:00:00;0
83426109;Sexta;23:40:00;0
83426110;Sexta;12:10:00;0
83426112;Sexta;19:25:00;0
83426114;Sábado;03:00:00;0
83426115;Sábado;00:10:00;0
83426116;Sexta;22:20:00;0
83426117;Sexta;06:30:00;0
83426118;Sábado;00:05:00;0
83426119;Sexta;04:00:00;0
83426120;Sexta;19:40:00;0
83426121;Sexta;18:20:00;1
83426122;Sexta;17:20:00;0
83426123;Sexta;14:30:00;0
83426125;Sexta;23:30:00;0
83426127;Sexta;17:40:00;3
83426128;Sexta;17:10:00;0
83426129;Sábado;01:20:00;0
83426131;Sexta;18:40:00;1
83426132;Sexta;22:20:00;0
83426134;Sexta;18:45:00;0
83426135;Sábado;05:05:00;0
83426136;Sábado;04:50:00;0
83426137;Sexta;16:00:00;0
83426138;Sábado;05:10:00;0
83426139;Sexta;23:00:00;0
83426140;Sábado;01:40:00;0
83426141;Sexta;19:00:00;0
83426142;Sábado;04:10:00;0
83426143;Sábado;04:20:00;0
83426144;Sexta;17:20:00;0
83426145;Sábado;06:30:00;0
83426146;Sábado;06:15:00;0
83426148;Sexta;19:15:00;1
83426149;Sábado;08:00:00;0
83426150;Sábado;07:10:00;0
83426151;Sexta;00:30:00;0
83426152;Sexta;16:00:00;0
83426155;Sexta;01:40:00;0
83426156;Sábado;05:30:00;0
83426157;Sexta;22:30:00;0
83426158;Sexta;17:30:00;0
83426167;Sábado;09:00:00;0
83426169;Sábado;09:15:00;0
83426174;Sábado;07:15:00;0
83426175;Sábado;07:00:00;0
83426176;Sábado;08:45:00;0
83426178;Sábado;08:40:00;0
83426179;Sexta;06:05:00;0
83426181;Sábado;09:15:00;0
83426184;Sábado;07:40:00;0
83426185;Sábado;07:30:00;0
83426192;Sábado;10:15:00;0
83426194;Sábado;09:40:00;0
83426195;Sábado;09:00:00;0
83426197;Sexta;00:10:00;1
83426198;Sexta;18:00:00;0
83426202;Sábado;10:15:00;0
83426203;Sábado;09:15:00;0
83426206;Sábado;10:30:00;0
83426207;Sábado;11:00:00;0
83426208;Sábado;10:50:00;0
83426209;Sábado;06:20:00;0
83426211;Sexta;17:40:00;0
83426212;Sábado;10:50:00;0
83426213;Sábado;10:40:00;0
83426214;Sábado;12:00:00;0
83426215;Sábado;09:30:00;0
83426216;Sábado;09:30:00;0
83426219;Sábado;11:05:00;0
83426220;Sábado;09:50:00;0
83426222;Sábado;10:15:00;0
83426224;Sábado;10:20:00;0
83426225;Sábado;10:30:00;0
83426226;Sábado;11:30:00;0
83426227;Sábado;10:50:00;0
83426229;Sábado;13:25:00;0
83426230;Sábado;11:10:00;0
83426231;Sábado;09:20:00;0
83426232;Sábado;11:30:00;0
83426236;Sábado;09:15:00;0
83426237;Sábado;08:00:00;0
83426240;Sábado;14:20:00;0
83426241;Sábado;13:00:00;0
83426243;Sábado;11:26:00;0
83426244;Sábado;13:15:00;0
83426245;Sábado;09:30:00;0
83426249;Sábado;11:10:00;0
83426252;Sábado;14:00:00;0
83426253;Sábado;15:15:00;0
83426254;Sábado;15:10:00;0
83426256;Sábado;15:00:00;0
83426257;Sábado;13:30:00;0
83426258;Sábado;13:20:00;0
83426259;Sábado;06:30:00;0
83426261;Sábado;12:30:00;0
83426263;Sábado;08:42:00;0
83426264;Sábado;09:10:00;0
83426265;Sábado;13:15:00;0
83426266;Sábado;13:25:00;0
83426267;Sábado;09:53:00;0
83426268;Sábado;09:10:00;0
83426269;Sábado;14:30:00;0
83426270;Sábado;14:00:00;0
83426271;Sábado;16:15:00;0
83426272;Sábado;15:15:00;0
83426274;Sábado;13:15:00;0
83426275;Sábado;14:00:00;0
83426277;Sábado;10:30:00;0
83426278;Sábado;12:00:00;0
83426279;Sábado;13:00:00;0
83426282;Sábado;16:20:00;0
83426283;Sábado;08:40:00;0
83426284;Sábado;16:00:00;0
83426285;Sábado;13:15:00;0
83426286;Sábado;15:00:00;0
83426287;Sábado;14:30:00;0
83426288;Sábado;15:42:00;0
83426289;Sábado;12:40:00;0
83426290;Sábado;13:00:00;0
83426291;Sábado;17:00:00;0
83426292;Sábado;15:15:00;0
83426293;Sábado;15:00:00;0
83426294;Sábado;16:30:00;0
83426297;Sábado;13:30:00;0
83426298;Sábado;17:15:00;0
83426299;Sábado;09:05:00;0
83426300;Sábado;14:10:00;0
83426301;Sábado;11:25:00;0
83426305;Sábado;15:40:00;0
83426306;Sábado;15:10:00;0
83426307;Sábado;15:30:00;0
83426308;Sábado;17:30:00;0
83426311;Sábado;14:00:00;0
83426312;Sábado;09:00:00;0
83426313;Sábado;13:40:00;0
83426314;Sexta;01:30:00;0
83426315;Sábado;17:10:00;0
83426316;Sábado;14:35:00;0
83426317;Sábado;16:30:00;0
83426318;Sábado;12:00:00;0
83426321;Sábado;17:30:00;0
83426322;Sábado;17:55:00;0
83426323;Sábado;18:00:00;0
83426324;Sábado;15:45:00;0
83426327;Sábado;16:30:00;0
83426328;Sábado;15:55:00;0
83426329;Sábado;15:45:00;0
83426330;Sábado;16:00:00;0
83426331;Sábado;08:40:00;0
83426332;Sábado;08:00:00;0
83426333;Sábado;15:30:00;1
83426334;Sábado;17:00:00;0
83426335;Sábado;15:25:00;0
83426336;Sábado;16:30:00;0
83426337;Sábado;17:40:00;0
83426338;Sábado;14:30:00;0
83426339;Sábado;13:30:00;0
83426340;Sábado;13:10:00;0
83426341;Sábado;18:00:00;0
83426342;Sábado;18:00:00;0
83426343;Sábado;18:00:00;0
83426344;Sábado;17:20:00;0
83426345;Sábado;16:20:00;0
83426346;Sábado;12:00:00;0
83426347;Sábado;18:30:00;0
83426349;Sábado;16:50:00;0
83426350;Sábado;18:20:00;0
83426352;Sábado;15:10:00;0
83426353;Sábado;15:10:00;2
83426354;Sábado;15:30:00;0
83426356;Sábado;08:15:00;0
83426357;Sábado;17:40:00;0
83426358;Sábado;16:00:00;0
83426359;Sábado;19:00:00;0
83426360;Sábado;19:34:00;0
83426361;Sábado;17:30:00;0
83426362;Sábado;17:40:00;0
83426363;Sábado;18:05:00;0
83426364;Sábado;17:45:00;0
83426365;Sábado;20:00:00;0
83426366;Sábado;12:00:00;0
83426367;Sábado;15:40:00;0
83426368;Sábado;17:00:00;0
83426369;Sábado;16:35:00;0
83426370;Sábado;17:20:00;0
83426371;Sábado;18:30:00;0
83426372;Sábado;18:15:00;0
83426373;Sábado;18:10:00;0
83426374;Sábado;20:30:00;0
83426375;Sábado;16:10:00;0
83426376;Sábado;17:50:00;0
83426377;Sábado;14:50:00;0
83426378;Sábado;18:00:00;0
83426380;Sábado;16:05:00;0
83426382;Sábado;18:00:00;0
83426383;Sábado;11:30:00;0
83426384;Sábado;16:50:00;0
83426385;Sábado;16:00:00;0
83426386;Sábado;11:45:00;0
83426387;Sábado;18:35:00;0
83426388;Sábado;14:45:00;0
83426389;Sábado;18:40:00;0
83426390;Sábado;11:50:00;2
83426392;Sexta;17:00:00;0
83426393;Sábado;18:00:00;0
83426394;Sábado;10:10:00;0
83426396;Sábado;21:15:00;0
83426397;Sábado;19:00:00;0
83426398;Sábado;18:30:00;0
83426399;Sábado;19:45:00;0
83426400;Sábado;21:00:00;0
83426401;Sábado;19:30:00;0
83426402;Sábado;21:20:00;0
83426403;Sábado;21:45:00;0
83426404;Sábado;18:15:00;0
83426405;Sábado;13:00:00;0
83426406;Sábado;20:10:00;0
83426409;Sábado;18:50:00;1
83426410;Sábado;21:00:00;0
83426412;Sábado;21:45:00;0
83426414;Sábado;17:00:00;0
83426415;Sábado;13:30:00;0
83426416;Sábado;21:20:00;0
83426417;Sábado;16:30:00;4
83426418;Sábado;19:20:00;0
83426419;Sábado;16:35:00;0
83426420;Sábado;23:30:00;0
83426421;Sábado;16:30:00;0
83426422;Sábado;21:25:00;0
83426423;Sábado;14:00:00;0
83426424;Sábado;22:30:00;0
83426425;Sábado;19:20:00;0
83426426;Sábado;23:15:00;0
83426427;Sábado;23:58:00;0
83426428;Sábado;21:10:00;0
83426429;Sábado;22:40:00;0
83426430;Sábado;20:16:00;0
83426431;Sábado;17:10:00;0
83426433;Sábado;21:10:00;0
83426434;Sábado;15:00:00;0
83426435;Sábado;19:30:00;0
83426436;Sábado;19:50:00;0
83426438;Sábado;14:00:00;0
83426440;Sábado;08:00:00;0
83426441;Domingo;02:25:00;0
83426442;Domingo;02:32:00;0
83426443;Sábado;13:40:00;0
83426444;Domingo;02:00:00;0
83426445;Domingo;01:40:00;0
83426447;Domingo;01:15:00;0
83426449;Sábado;21:10:00;0
83426450;Domingo;04:10:00;0
83426451;Domingo;01:45:00;1
83426452;Sábado;20:00:00;0
83426453;Sábado;23:00:00;0
83426454;Sábado;16:00:00;0
83426456;Domingo;03:00:00;0
83426457;Sábado;19:00:00;0
83426458;Sábado;23:01:00;0
83426459;Domingo;04:25:00;0
83426460;Domingo;01:30:00;0
83426461;Sábado;20:50:00;0
83426462;Domingo;02:30:00;0
83426463;Sábado;18:30:00;0
83426464;Sábado;20:00:00;0
83426465;Sábado;18:30:00;0
83426466;Sábado;22:10:00;0
83426467;Domingo;04:55:00;0
83426469;Sábado;23:00:00;0
83426473;Sábado;11:08:00;0
83426474;Sábado;17:00:00;0
83426477;Domingo;01:40:00;0
83426479;Sábado;23:00:00;0
83426480;Domingo;06:30:00;0
83426485;Domingo;05:40:00;0
83426489;Sexta;09:00:00;0
83426492;Domingo;08:00:00;0
83426493;Sexta;01:00:00;0
83426496;Sexta;04:20:00;0
83426497;Domingo;08:50:00;0
83426500;Domingo;07:20:00;0
83426501;Domingo;07:40:00;0
83426503;Domingo;08:00:00;0
83426505;Domingo;06:30:00;0
83426506;Domingo;06:30:00;0
83426507;Domingo;09:00:00;0
83426508;Domingo;08:40:00;0
83426509;Domingo;07:20:00;0
83426510;Domingo;07:15:00;0
83426512;Domingo;06:40:00;0
83426514;Domingo;09:00:00;0
83426515;Domingo;09:00:00;0
83426517;Domingo;10:10:00;0
83426518;Domingo;09:20:00;0
83426521;Domingo;10:20:00;0
83426522;Domingo;09:50:00;0
83426526;Domingo;08:10:00;0
83426530;Domingo;11:25:00;0
83426533;Domingo;11:20:00;0
83426535;Domingo;11:40:00;0
83426536;Domingo;11:00:00;0
83426537;Domingo;06:00:00;0
83426538;Domingo;10:30:00;0
83426539;Domingo;08:40:00;0
83426540;Domingo;10:45:00;0
83426541;Domingo;10:30:00;0
83426544;Domingo;11:30:00;0
83426545;Domingo;11:20:00;0
83426546;Domingo;11:20:00;0
83426548;Domingo;11:00:00;0
83426549;Domingo;11:25:00;0
83426551;Domingo;06:20:00;0
83426552;Domingo;08:59:00;0
83426553;Domingo;11:21:00;0
83426554;Domingo;09:20:00;0
83426555;Domingo;08:40:00;0
83426556;Domingo;12:00:00;0
83426558;Domingo;11:40:00;0
83426560;Domingo;10:30:00;0
83426561;Domingo;10:00:00;0
83426563;Domingo;12:30:00;0
83426565;Domingo;10:15:00;0
83426567;Domingo;11:40:00;0
83426568;Domingo;12:55:00;0
83426569;Domingo;10:30:00;0
83426570;Domingo;11:40:00;0
83426572;Domingo;10:50:00;0
83426573;Domingo;12:30:00;0
83426574;Domingo;12:10:00;0
83426575;Domingo;09:20:00;0
83426576;Domingo;11:15:00;0
83426577;Domingo;11:30:00;0
83426578;Domingo;10:33:00;0
83426579;Domingo;12:00:00;1
83426580;Domingo;13:20:00;0
83426582;Domingo;12:30:00;0
83426585;Sexta;06:20:00;0
83426587;Domingo;11:00:00;0
83426588;Domingo;12:40:00;0
83426589;Domingo;11:30:00;0
83426593;Domingo;09:15:00;0
83426594;Domingo;15:10:00;0
83426595;Domingo;08:45:00;0
83426596;Domingo;12:00:00;0
83426598;Domingo;06:30:00;1
83426599;Domingo;16:00:00;0
83426600;Domingo;15:20:00;0
83426601;Domingo;14:15:00;0
83426603;Domingo;10:10:00;0
83426604;Domingo;09:10:00;0
83426605;Domingo;15:00:00;0
83426606;Domingo;15:45:00;0
83426607;Sexta;04:00:00;0
83426608;Domingo;16:20:00;0
83426609;Domingo;11:20:00;0
83426610;Domingo;14:30:00;0
83426611;Domingo;14:30:00;0
83426613;Domingo;08:46:00;0
83426614;Domingo;13:30:00;0
83426615;Domingo;15:00:00;0
83426617;Domingo;15:00:00;0
83426618;Domingo;07:30:00;0
83426621;Domingo;15:45:00;0
83426622;Domingo;16:15:00;0
83426623;Domingo;08:30:00;0
83426624;Domingo;08:44:00;0
83426625;Domingo;07:00:00;0
83426627;Domingo;17:00:00;0
83426628;Domingo;14:40:00;0
83426629;Domingo;12:15:00;0
83426631;Domingo;06:30:00;0
83426632;Domingo;16:30:00;0
83426633;Domingo;16:15:00;0
83426634;Domingo;12:32:00;1
83426636;Domingo;15:45:00;0
83426638;Domingo;14:20:00;0
83426640;Sexta;21:15:00;1
83426641;Domingo;13:55:00;0
83426642;Domingo;15:50:00;0
83426645;Domingo;14:00:00;0
83426646;Domingo;15:40:00;0
83426647;Domingo;14:15:00;0
83426648;Domingo;06:40:00;0
83426649;Domingo;06:30:00;0
83426650;Domingo;18:15:00;0
83426651;Domingo;18:50:00;0
83426652;Domingo;15:45:00;0
83426654;Domingo;15:50:00;0
83426655;Sábado;09:15:00;0
83426656;Domingo;18:45:00;0
83426657;Domingo;15:20:00;0
83426658;Domingo;12:20:00;2
83426659;Domingo;19:05:00;0
83426660;Domingo;14:00:00;0
83426661;Domingo;13:45:00;0
83426662;Domingo;18:00:00;0
83426663;Domingo;16:45:00;0
83426664;Domingo;10:30:00;0
83426665;Domingo;18:43:00;0
83426666;Domingo;14:00:00;0
83426667;Domingo;19:05:00;0
83426668;Domingo;18:10:00;0
83426669;Domingo;18:35:00;0
83426670;Domingo;18:30:00;0
83426671;Domingo;16:00:00;0
83426673;Domingo;15:50:00;0
83426675;Domingo;15:15:00;0
83426676;Domingo;17:00:00;0
83426677;Domingo;16:53:00;0
83426678;Domingo;18:25:00;0
83426679;Domingo;18:20:00;0
83426680;Domingo;18:30:00;0
83426681;Domingo;07:50:00;0
83426682;Domingo;11:40:00;0
83426683;Domingo;17:00:00;0
83426685;Domingo;18:30:00;0
83426689;Domingo;19:30:00;0
83426690;Domingo;10:30:00;0
83426691;Domingo;13:50:00;0
83426692;Domingo;17:30:00;0
83426693;Domingo;11:40:00;0
83426695;Domingo;14:00:00;0
83426696;Domingo;16:30:00;0
83426697;Domingo;19:30:00;0
83426698;Domingo;14:45:00;0
83426699;Domingo;18:05:00;0
83426700;Domingo;14:10:00;0
83426701;Domingo;19:30:00;0
83426702;Domingo;15:20:00;0
83426703;Domingo;15:50:00;0
83426704;Domingo;20:30:00;0
83426706;Domingo;18:00:00;0
83426707;Domingo;16:00:00;0
83426708;Domingo;17:40:00;0
83426709;Domingo;13:00:00;0
83426711;Domingo;17:10:00;0
83426712;Sexta;15:20:00;0
83426713;Domingo;13:00:00;0
83426714;Domingo;18:20:00;0
83426716;Domingo;14:20:00;1
83426717;Domingo;17:00:00;0
83426718;Domingo;18:20:00;0
83426720;Domingo;16:15:00;0
83426721;Domingo;15:20:00;0
83426722;Domingo;16:05:00;0
83426723;Domingo;19:20:00;0
83426724;Domingo;16:00:00;0
83426725;Domingo;19:10:00;0
83426726;Domingo;15:15:00;0
83426727;Domingo;10:00:00;0
83426728;Sexta;19:30:00;0
83426729;Domingo;19:30:00;0
83426730;Domingo;18:00:00;0
83426731;Domingo;20:40:00;0
83426732;Domingo;12:20:00;0
83426733;Domingo;10:00:00;0
83426734;Domingo;18:05:00;0
83426735;Domingo;18:25:00;0
83426736;Domingo;22:15:00;0
83426739;Domingo;17:20:00;0
83426740;Domingo;21:30:00;0
83426741;Domingo;18:05:00;0
83426742;Domingo;16:00:00;0
83426743;Domingo;21:45:00;0
83426744;Sábado;11:40:00;0
83426745;Domingo;16:00:00;0
83426746;Domingo;15:30:00;0
83426747;Sábado;04:40:00;0
83426748;Domingo;16:15:00;0
83426749;Domingo;15:00:00;0
83426750;Domingo;17:20:00;0
83426751;Domingo;15:40:00;0
83426752;Domingo;22:40:00;0
83426753;Domingo;14:00:00;0
83426754;Sábado;19:00:00;0
83426755;Domingo;18:40:00;0
83426756;Domingo;16:30:00;0
83426757;Domingo;10:00:00;0
83426758;Domingo;20:15:00;0
83426759;Domingo;23:15:00;0
83426760;Domingo;22:00:00;0
83426761;Domingo;19:00:00;0
83426762;Domingo;23:15:00;0
83426763;Domingo;10:10:00;0
83426764;Domingo;16:30:00;1
83426765;Domingo;21:30:00;0
83426766;Domingo;20:26:00;0
83426767;Domingo;22:40:00;0
83426768;Domingo;08:00:00;0
83426769;Domingo;13:00:00;0
83426770;Domingo;23:40:00;0
83426771;Segunda;00:50:00;0
83426772;Segunda;00:10:00;0
83426773;Domingo;19:30:00;0
83426775;Domingo;11:35:00;0
83426776;Domingo;18:45:00;0
83426777;Domingo;16:15:00;0
83426778;Domingo;23:20:00;0
83426779;Domingo;14:05:00;0
83426781;Domingo;15:20:00;0
83426782;Segunda;00:30:00;0
83426783;Segunda;01:00:00;0
83426784;Domingo;17:45:00;0
83426785;Domingo;17:40:00;0
83426787;Domingo;18:40:00;0
83426788;Domingo;18:20:00;0
83426789;Domingo;10:30:00;0
83426790;Domingo;18:30:00;0
83426791;Segunda;01:20:00;0
83426792;Domingo;17:00:00;0
83426793;Domingo;19:00:00;0
83426794;Domingo;18:00:00;0
83426795;Domingo;23:25:00;0
83426796;Segunda;02:45:00;0
83426797;Domingo;22:45:00;0
83426798;Domingo;20:10:00;0
83426799;Segunda;00:00:00;0
83426800;Domingo;17:40:00;0
83426802;Domingo;21:30:00;0
83426803;Domingo;23:20:00;0
83426804;Domingo;20:30:00;0
83426806;Domingo;21:50:00;0
83426807;Segunda;04:52:00;0
83426808;Segunda;03:00:00;0
83426809;Domingo;23:30:00;0
83426810;Segunda;05:30:00;0
83426811;Domingo;18:50:00;0
83426812;Domingo;15:30:00;0
83426813;Sábado;19:30:00;0
83426814;Segunda;00:01:00;0
83426815;Domingo;17:30:00;0
83426816;Sexta;04:45:00;0
83426817;Domingo;11:15:00;0
83426821;Segunda;05:40:00;0
83426822;Segunda;05:00:00;0
83426825;Sexta;04:00:00;0
83426827;Sexta;03:45:00;0
83426828;Domingo;07:48:00;0
83426833;Sexta;02:20:00;0
83426835;Sábado;22:30:00;0
83426836;Segunda;08:00:00;0
83426840;Sexta;06:15:00;0
83426841;Segunda;06:00:00;0
83426844;Segunda;07:00:00;0
83426845;Segunda;07:35:00;0
83426847;Sexta;18:50:00;0
83426851;Segunda;08:15:00;0
83426852;Segunda;08:01:00;0
83426853;Sexta;02:45:00;1
83426855;Segunda;07:00:00;0
83426856;Segunda;09:00:00;0
83426858;Domingo;11:20:00;0
83426859;Sábado;16:30:00;0
83426860;Segunda;08:40:00;0
83426861;Sexta;06:00:00;0
83426862;Sexta;19:00:00;0
83426863;Sexta;03:50:00;0
83426864;Domingo;11:30:00;0
83426865;Sábado;04:15:00;0
83426870;Segunda;10:20:00;0
83426872;Sábado;10:55:00;0
83426874;Segunda;10:00:00;0
83426875;Domingo;17:30:00;0
83426876;Sábado;21:44:00;0
83426877;Segunda;10:00:00;0
83426878;Segunda;11:30:00;0
83426879;Segunda;06:30:00;0
83426880;Segunda;09:15:00;0
83426883;Segunda;10:15:00;0
83426884;Segunda;10:10:00;0
83426886;Sexta;06:00:00;0
83426887;Segunda;06:20:00;0
83426890;Segunda;10:25:00;0
83426891;Segunda;08:00:00;0
83426892;Sexta;07:35:00;0
83426893;Segunda;11:40:00;0
83426894;Segunda;08:10:00;0
83426895;Sábado;22:15:00;1
83426896;Sexta;00:50:00;1
83426897;Segunda;10:40:00;0
83426899;Segunda;11:30:00;0
83426901;Segunda;10:40:00;0
83426902;Segunda;11:00:00;0
83426903;Segunda;11:20:00;0
83426904;Segunda;10:50:00;0
83426906;Segunda;07:10:00;0
83426907;Segunda;10:15:00;0
83426909;Sexta;09:00:00;0
83426910;Segunda;08:00:00;1
83426911;Segunda;08:45:00;0
83426912;Sexta;04:55:00;1
83426914;Segunda;11:50:00;0
83426915;Segunda;13:40:00;0
83426916;Sexta;04:30:00;0
83426917;Sexta;07:30:00;0
83426918;Sábado;20:50:00;0
83426919;Segunda;11:00:00;0
83426920;Segunda;09:10:00;0
83426921;Segunda;08:30:00;0
83426922;Sábado;14:15:00;0
83426923;Segunda;06:00:00;0
83426924;Segunda;13:00:00;0
83426925;Segunda;09:40:00;0
83426927;Segunda;12:40:00;0
83426929;Segunda;12:30:00;0
83426930;Segunda;10:10:00;0
83426931;Segunda;07:00:00;0
83426932;Segunda;09:30:00;0
83426933;Segunda;11:55:00;0
83426934;Segunda;14:00:00;0
83426936;Segunda;07:30:00;0
83426937;Segunda;14:40:00;0
83426939;Segunda;13:50:00;0
83426944;Segunda;11:50:00;0
83426946;Sexta;09:50:00;0
83426947;Segunda;11:10:00;0
83426948;Segunda;05:45:00;0
83426949;Segunda;12:55:00;0
83426951;Segunda;14:20:00;0
83426952;Segunda;08:20:00;0
83426953;Segunda;12:00:00;0
83426954;Segunda;14:00:00;0
83426955;Segunda;12:30:00;0
83426956;Segunda;14:40:00;0
83426958;Segunda;07:30:00;0
83426960;Segunda;10:24:00;0
83426961;Segunda;10:30:00;1
83426963;Segunda;12:30:00;0
83426965;Segunda;14:00:00;0
83426966;Segunda;10:00:00;0
83426968;Sexta;03:00:00;0
83426969;Segunda;14:45:00;0
83426971;Segunda;10:00:00;0
83426972;Segunda;13:05:00;0
83426976;Segunda;11:06:00;0
83426977;Segunda;13:30:00;0
83426979;Segunda;12:55:00;0
83426981;Segunda;11:38:00;0
83426982;Segunda;13:00:00;0
83426983;Segunda;14:00:00;0
83426984;Segunda;15:10:00;0
83426985;Segunda;09:30:00;0
83426986;Segunda;15:05:00;0
83426988;Segunda;11:00:00;0
83426990;Segunda;16:00:00;0
83426991;Segunda;13:30:00;0
83426992;Sexta;04:00:00;0
83426993;Segunda;14:45:00;0
83426995;Segunda;09:40:00;0
83426996;Segunda;12:40:00;0
83426997;Segunda;14:30:00;0
83426998;Segunda;13:15:00;0
83427000;Segunda;10:30:00;0
83427003;Segunda;13:45:00;1
83427005;Segunda;12:05:00;0
83427007;Segunda;14:50:00;0
83427008;Sábado;18:50:00;0
