id;dia_semana;horario;mortos
217562;Quinta;14:30:00;0
217563;Sábado;23:16:00;0
217564;Quinta;13:35:00;0
217565;Segunda;07:00:00;0
217566;Quarta;05:50:00;0
217567;Quinta;13:40:00;0
217568;Quinta;12:10:00;0
217569;Quinta;09:20:00;0
217574;Quinta;06:40:00;0
217575;Quinta;12:10:00;0
217576;Quinta;08:15:00;0
217577;Quinta;13:15:00;0
217578;Domingo;01:50:00;0
217580;Quarta;15:20:00;0
217581;Quarta;09:35:00;1
217582;Quinta;08:30:00;0
217583;Quinta;15:00:00;0
217586;Quinta;10:10:00;0
217587;Domingo;04:00:00;0
217588;Quinta;16:00:00;0
217592;Quarta;17:30:00;0
217593;Quinta;15:10:00;0
217595;Segunda;19:10:00;0
217596;Quinta;13:10:00;0
217597;Domingo;23:40:00;0
217598;Quinta;07:25:00;0
217599;Quinta;07:30:00;0
217600;Quinta;08:00:00;0
217601;Quinta;01:00:00;0
217602;Quinta;14:35:00;0
217603;Quinta;15:30:00;0
217604;Quinta;13:00:00;0
217605;Quinta;13:00:00;1
217606;Domingo;20:30:00;0
217607;Quinta;15:30:00;0
217608;Sexta;09:00:00;0
217609;Domingo;06:00:00;0
217610;Quinta;16:05:00;0
217611;Quarta;12:30:00;1
217613;Quinta;09:10:00;3
217614;Quinta;14:30:00;0
217615;Quinta;11:30:00;0
217617;Domingo;20:40:00;0
217619;Quinta;13:50:00;0
217620;Quinta;10:50:00;0
217621;Quinta;16:45:00;0
217622;Quinta;14:00:00;0
217623;Quinta;13:00:00;0
217624;Quinta;12:20:00;0
217625;Quinta;08:30:00;0
217627;Quinta;14:10:00;0
217628;Quinta;08:50:00;0
217629;Quinta;06:30:00;0
217630;Quinta;16:50:00;0
217632;Quarta;17:50:00;0
217633;Quinta;11:20:00;0
217634;Domingo;23:00:00;0
217636;Segunda;06:20:00;0
217637;Quinta;15:20:00;0
217638;Quinta;12:45:00;0
217639;Quinta;09:00:00;0
217640;Segunda;02:30:00;1
217641;Quarta;06:20:00;0
217643;Quinta;17:20:00;0
217644;Quinta;18:30:00;0
217645;Quinta;10:00:00;0
217646;Quinta;14:40:00;0
217647;Quinta;16:40:00;0
217648;Quarta;18:20:00;0
217649;Quinta;07:40:00;0
217650;Quinta;07:30:00;0
217651;Segunda;11:20:00;0
217652;Quinta;14:00:00;0
217653;Quinta;09:20:00;0
217655;Segunda;15:00:00;0
217656;Quinta;16:30:00;0
217657;Quinta;14:30:00;0
217658;Quinta;16:00:00;0
217659;Quinta;18:00:00;0
217660;Quarta;23:35:00;0
217661;Quinta;16:30:00;0
217662;Quinta;18:10:00;0
217663;Quinta;18:45:00;0
217664;Sexta;19:00:00;0
217665;Quinta;19:10:00;0
217666;Quarta;07:30:00;0
217667;Quinta;18:20:00;0
217668;Quinta;17:00:00;0
217670;Quarta;23:40:00;0
217671;Quinta;16:30:00;0
217672;Quinta;19:30:00;0
217673;Quinta;11:40:00;0
217674;Quinta;18:30:00;0
217675;Quinta;18:40:00;0
217676;Quinta;10:30:00;0
217677;Quinta;12:30:00;0
217678;Quinta;17:10:00;0
217679;Quinta;18:50:00;0
217680;Quarta;17:00:00;0
217681;Quinta;17:45:00;0
217682;Quinta;17:10:00;0
217683;Sábado;03:40:00;0
217684;Quinta;11:50:00;0
217685;Quinta;20:50:00;0
217686;Quinta;18:30:00;0
217688;Quinta;18:15:00;0
217689;Quinta;16:00:00;0
217690;Quinta;06:40:00;0
217691;Quinta;18:30:00;0
217692;Quinta;19:30:00;1
217693;Quinta;19:20:00;0
217694;Quinta;16:20:00;0
217695;Quinta;17:15:00;0
217697;Segunda;13:00:00;0
217698;Quinta;06:40:00;0
217700;Quinta;17:00:00;0
217701;Quinta;13:30:00;0
217703;Quinta;19:00:00;0
217705;Quinta;15:00:00;0
217709;Quinta;18:00:00;0
217710;Segunda;04:40:00;0
217711;Quinta;20:15:00;0
217713;Quinta;14:20:00;0
217716;Quinta;08:30:00;0
217717;Quinta;09:20:00;0
217718;Quinta;19:25:00;0
217719;Quinta;18:10:00;0
217720;Quinta;19:00:00;0
217722;Quinta;19:00:00;0
217723;Domingo;14:45:00;0
217724;Sábado;22:11:00;0
217725;Quinta;19:55:00;0
217727;Quinta;13:00:00;0
217729;Quinta;21:20:00;0
217730;Quinta;21:30:00;0
217731;Quinta;22:00:00;0
217733;Quinta;14:45:00;0
217734;Quinta;21:30:00;0
217735;Quinta;17:00:00;0
217737;Quinta;14:30:00;0
217739;Quinta;16:10:00;0
217740;Quinta;22:10:00;0
217741;Quinta;23:00:00;0
217742;Quinta;21:00:00;0
217743;Quarta;06:05:00;0
217744;Quinta;18:30:00;0
217745;Quinta;07:40:00;0
217747;Quinta;19:30:00;0
217748;Quinta;22:30:00;0
217749;Quinta;05:30:00;0
217750;Quinta;23:15:00;0
217751;Quinta;19:37:00;0
217752;Quinta;19:20:00;0
217753;Domingo;17:20:00;0
217754;Domingo;18:30:00;0
217757;Quinta;17:45:00;0
217758;Quinta;18:00:00;0
217760;Segunda;05:15:00;0
217761;Segunda;06:00:00;0
217762;Quinta;19:30:00;0
217763;Quinta;13:00:00;0
217764;Quinta;23:15:00;0
217766;Quinta;23:40:00;0
217768;Quinta;21:30:00;0
217769;Sexta;00:10:00;0
217770;Sexta;00:05:00;0
217771;Sexta;00:05:00;0
217773;Sexta;00:20:00;0
217775;Quinta;18:10:00;0
217776;Quinta;19:40:00;0
217777;Quinta;20:30:00;0
217778;Quinta;13:20:00;0
217779;Sexta;00:10:00;0
217780;Quinta;18:45:00;0
217781;Quinta;19:40:00;0
217782;Quinta;16:40:00;0
217783;Quinta;22:15:00;0
217784;Quinta;19:00:00;0
217785;Quinta;23:12:00;1
217786;Quinta;19:50:00;0
217787;Quinta;21:30:00;0
217788;Quinta;21:10:00;0
217789;Quinta;10:00:00;0
217791;Sexta;03:10:00;0
217792;Quinta;12:50:00;0
217793;Quinta;06:50:00;0
217794;Quinta;08:00:00;0
217795;Quinta;21:30:00;0
217796;Sexta;02:15:00;0
217797;Quinta;18:20:00;0
217798;Quinta;16:50:00;0
217801;Quinta;18:30:00;0
217802;Sexta;00:30:00;0
217803;Quinta;17:00:00;0
217804;Quinta;18:45:00;0
217805;Quinta;18:30:00;0
217806;Domingo;13:00:00;0
217807;Sexta;04:45:00;0
217808;Quinta;07:35:00;0
217809;Quarta;17:20:00;0
217810;Quinta;19:15:00;0
217811;Quinta;20:00:00;0
217812;Sexta;03:40:00;0
217813;Sexta;05:10:00;0
217815;Quinta;13:35:00;0
217816;Sexta;05:40:00;0
217817;Domingo;19:00:00;0
217818;Quinta;15:30:00;0
217819;Sexta;09:30:00;0
217820;Sexta;05:00:00;0
217821;Sexta;06:30:00;0
217822;Quinta;14:30:00;0
217823;Sexta;03:00:00;0
217824;Terça;08:00:00;0
217825;Sexta;04:30:00;0
217826;Terça;12:15:00;0
217827;Sexta;01:40:00;0
217828;Quinta;22:00:00;0
217829;Sexta;10:15:00;2
217831;Quarta;16:50:00;0
217834;Segunda;10:30:00;0
217835;Quarta;20:20:00;0
217838;Sexta;08:00:00;0
217840;Sexta;02:00:00;0
217842;Quinta;13:30:00;0
217845;Sexta;06:00:00;0
217847;Quarta;21:40:00;0
217848;Sexta;05:00:00;0
217849;Quinta;20:00:00;0
217850;Sexta;06:20:00;0
217851;Sexta;07:40:00;0
217852;Terça;07:00:00;0
217854;Segunda;16:00:00;0
217855;Terça;06:30:00;0
217856;Sexta;08:40:00;0
217857;Domingo;18:15:00;0
217858;Sexta;08:00:00;0
217859;Sexta;06:10:00;0
217861;Sexta;05:00:00;0
217862;Segunda;16:15:00;0
217863;Quarta;01:00:00;0
217865;Terça;05:00:00;0
217866;Quinta;21:30:00;0
217867;Sexta;06:40:00;0
217868;Sexta;17:50:00;0
217869;Quarta;18:30:00;0
217872;Sexta;08:30:00;0
217875;Quinta;16:30:00;0
217879;Sexta;07:40:00;0
217880;Sexta;08:30:00;0
217881;Terça;23:15:00;0
217886;Sexta;08:20:00;0
217891;Quinta;16:35:00;0
217894;Quinta;12:30:00;0
217896;Sexta;09:45:00;0
217897;Segunda;11:20:00;0
217898;Quinta;05:00:00;0
217900;Sexta;05:50:00;0
217901;Sexta;02:00:00;0
217902;Sexta;06:00:00;0
217903;Terça;07:15:00;0
217904;Segunda;16:20:00;0
217907;Segunda;21:20:00;0
217908;Quarta;04:30:00;0
217909;Segunda;14:00:00;0
217910;Sexta;08:20:00;0
217911;Terça;18:50:00;0
217912;Quarta;06:30:00;0
217913;Sexta;06:20:00;0
217915;Sexta;10:30:00;0
217917;Terça;19:10:00;0
217919;Terça;06:50:00;0
217921;Terça;06:00:00;0
217922;Segunda;16:15:00;0
217923;Sábado;20:00:00;0
217926;Sexta;11:00:00;0
217927;Sexta;10:30:00;0
217928;Quinta;07:00:00;0
217929;Sexta;12:20:00;0
217930;Sexta;07:10:00;0
217931;Sexta;10:45:00;0
217932;Sexta;08:00:00;0
217933;Sexta;10:00:00;0
217934;Segunda;16:30:00;0
217936;Sexta;08:10:00;0
217937;Sexta;12:15:00;0
217938;Sexta;12:05:00;0
217939;Quinta;19:10:00;0
217940;Sexta;08:00:00;0
217941;Sexta;14:40:00;0
217943;Sexta;10:45:00;0
217945;Quinta;17:15:00;0
217946;Quinta;23:00:00;0
217947;Sexta;11:30:00;0
217948;Sexta;05:55:00;0
217949;Terça;19:30:00;0
217950;Segunda;05:00:00;0
217952;Sexta;13:55:00;0
217954;Quarta;21:25:00;0
217955;Sexta;08:30:00;0
217956;Quarta;14:15:00;0
217957;Sexta;14:50:00;0
217959;Sexta;10:45:00;0
217960;Segunda;19:30:00;0
217963;Sexta;11:30:00;0
217964;Sexta;09:00:00;0
217966;Quinta;06:50:00;1
217967;Sexta;13:30:00;0
217968;Terça;08:00:00;0
217969;Terça;18:30:00;0
217970;Segunda;22:20:00;0
217971;Sexta;12:00:00;0
217974;Sexta;13:40:00;1
217975;Quinta;22:00:00;0
217976;Sexta;08:40:00;0
217977;Segunda;17:00:00;0
217978;Sexta;13:05:00;0
217979;Sexta;14:00:00;0
217980;Sexta;15:30:00;0
217981;Quarta;17:00:00;2
217982;Sexta;11:30:00;0
217983;Quinta;15:20:00;0
217984;Quarta;02:45:00;0
217985;Sexta;12:40:00;0
217986;Quinta;00:35:00;0
217990;Sexta;09:00:00;0
217992;Sexta;15:00:00;0
217994;Sexta;07:40:00;0
217995;Sexta;13:55:00;0
217996;Sexta;11:30:00;0
217998;Sexta;14:00:00;0
218001;Sexta;11:26:00;0
218002;Terça;16:00:00;0
218003;Sexta;09:10:00;0
218004;Sábado;12:00:00;0
218005;Sábado;20:50:00;0
218007;Sexta;15:45:00;0
218008;Sexta;12:45:00;0
218009;Sexta;15:00:00;0
218011;Sexta;08:10:00;0
218012;Terça;04:00:00;0
218013;Sexta;17:30:00;0
218014;Sexta;18:00:00;0
218015;Sexta;14:00:00;0
218016;Sexta;11:15:00;0
218017;Sexta;06:30:00;0
218018;Sexta;08:05:00;0
218019;Sexta;15:45:00;0
218020;Sexta;14:40:00;0
218021;Domingo;04:15:00;0
218022;Sexta;15:00:00;0
218023;Sexta;17:25:00;0
218024;Sexta;10:50:00;0
218025;Sexta;14:55:00;0
218027;Sexta;13:45:00;0
218028;Sexta;07:40:00;0
218029;Sexta;15:45:00;0
218030;Sexta;15:30:00;0
218031;Domingo;05:30:00;0
218032;Domingo;19:30:00;0
218034;Sexta;08:30:00;0
218035;Quarta;09:00:00;0
218036;Sexta;18:13:00;0
218037;Sexta;13:10:00;0
218038;Sexta;18:32:00;0
218039;Sexta;06:05:00;0
218040;Sexta;10:00:00;0
218041;Sexta;14:40:00;0
218042;Sexta;15:00:00;0
218043;Sexta;06:20:00;0
218044;Segunda;10:30:00;0
218045;Sexta;17:30:00;0
218046;Sexta;17:15:00;0
218047;Sexta;14:50:00;0
218048;Sexta;16:30:00;0
218049;Sexta;12:00:00;0
218050;Quinta;19:37:00;0
218051;Sexta;13:15:00;0
218052;Sexta;20:00:00;0
218053;Sexta;15:50:00;0
218054;Sexta;09:10:00;0
218055;Sexta;19:30:00;0
218056;Sexta;19:30:00;0
218057;Sexta;17:50:00;0
218058;Sexta;17:40:00;0
218059;Sexta;14:30:00;0
218060;Sexta;19:50:00;0
218061;Sexta;19:40:00;0
218062;Segunda;18:35:00;0
218063;Sexta;20:10:00;0
218064;Sexta;20:20:00;0
218065;Sexta;15:00:00;0
218066;Sexta;13:30:00;0
218067;Sexta;20:30:00;0
218068;Sexta;19:10:00;0
218069;Sexta;18:30:00;0
218070;Sexta;18:25:00;0
218071;Sexta;14:00:00;0
218072;Sexta;19:40:00;0
218073;Sexta;17:30:00;0
218074;Quinta;15:30:00;0
218075;Sexta;16:30:00;0
218076;Sábado;09:00:00;0
218077;Sexta;20:00:00;0
218078;Sexta;17:20:00;0
218079;Sexta;19:30:00;0
218081;Sexta;20:30:00;0
218082;Sexta;20:00:00;0
218083;Sexta;21:00:00;0
218084;Segunda;17:10:00;0
218085;Sexta;17:10:00;0
218086;Sexta;16:40:00;0
218087;Sexta;16:35:00;1
218088;Sexta;13:00:00;0
218089;Sexta;17:30:00;0
218090;Sexta;08:00:00;0
218091;Sexta;21:50:00;0
218092;Sexta;15:45:00;0
218094;Sexta;17:30:00;0
218095;Sexta;18:10:00;0
218096;Sexta;16:30:00;0
218097;Domingo;04:30:00;0
218098;Sexta;14:30:00;0
218099;Sexta;18:50:00;0
218100;Sexta;19:20:00;0
218101;Sexta;18:40:00;0
218102;Sexta;21:20:00;0
218103;Sexta;18:00:00;0
218104;Sexta;12:00:00;0
218105;Sexta;17:50:00;0
218106;Segunda;08:05:00;0
218108;Sexta;11:30:00;0
218109;Sexta;19:15:00;0
218110;Sexta;11:30:00;0
218111;Sexta;19:15:00;0
218112;Quinta;18:00:00;0
218113;Sexta;19:40:00;0
218114;Sexta;18:10:00;0
218116;Sexta;21:30:00;0
218117;Sexta;09:10:00;0
218118;Sexta;19:20:00;1
218119;Sexta;16:00:00;0
218121;Sexta;20:00:00;0
218122;Sábado;19:40:00;0
218123;Sexta;07:55:00;0
218124;Sexta;19:50:00;0
218125;Sexta;22:40:00;0
218126;Sexta;17:35:00;0
218127;Sexta;22:10:00;0
218128;Sexta;22:45:00;0
218129;Terça;02:00:00;0
218130;Sexta;16:35:00;0
218132;Sexta;18:20:00;0
218134;Domingo;21:30:00;0
218135;Sexta;18:10:00;0
218136;Sábado;23:10:00;0
218137;Sexta;23:15:00;0
218138;Sexta;17:30:00;1
218139;Sexta;19:05:00;0
218141;Sexta;15:30:00;0
218142;Sexta;15:55:00;0
218143;Sexta;02:30:00;0
218144;Sexta;10:30:00;0
218145;Quinta;16:30:00;0
218146;Sexta;01:00:00;0
218147;Sexta;23:10:00;0
218148;Sexta;20:00:00;0
218149;Sexta;14:00:00;1
218150;Sexta;22:45:00;0
218151;Sexta;19:15:00;0
218152;Sexta;18:50:00;0
218153;Quinta;17:00:00;0
218154;Sexta;11:50:00;0
218155;Sexta;18:20:00;1
218156;Sexta;15:15:00;0
218157;Sexta;21:05:00;0
218158;Sexta;22:00:00;0
218159;Sexta;23:20:00;0
218160;Sexta;14:20:00;0
218161;Sábado;00:40:00;0
218162;Sexta;22:20:00;0
218163;Sexta;17:45:00;0
218164;Sexta;19:00:00;0
218165;Sexta;21:00:00;0
218166;Sexta;23:20:00;0
218167;Sexta;21:30:00;0
218168;Sábado;01:50:00;0
218169;Sexta;15:55:00;0
218170;Sexta;21:00:00;0
218171;Quinta;11:30:00;0
218172;Sexta;22:00:00;0
218173;Sexta;17:05:00;0
218174;Sexta;07:47:00;0
218175;Sexta;15:15:00;0
218176;Sexta;22:30:00;0
218178;Sexta;15:30:00;0
218179;Domingo;10:30:00;0
218180;Sexta;19:55:00;0
218182;Sexta;18:50:00;0
218183;Sexta;19:15:00;0
218185;Sábado;01:30:00;0
218186;Sexta;15:45:00;0
218187;Sexta;19:50:00;0
218188;Sexta;19:20:00;0
218189;Sexta;06:45:00;0
218190;Sexta;10:40:00;0
218191;Sexta;17:02:00;0
218192;Sexta;21:00:00;0
218193;Sábado;03:30:00;0
218194;Sexta;18:40:00;0
218195;Sábado;02:54:00;0
218196;Sexta;15:00:00;0
218197;Sábado;02:50:00;0
218198;Sexta;07:03:00;0
218199;Sexta;09:15:00;0
218200;Domingo;18:10:00;0
218201;Sexta;23:40:00;0
218202;Sábado;01:00:00;0
218203;Sábado;00:20:00;0
218204;Sábado;03:10:00;0
218205;Sexta;17:30:00;0
218206;Sexta;06:00:00;0
218207;Sexta;07:15:00;0
218208;Sexta;22:10:00;0
218209;Sexta;17:30:00;0
218210;Sexta;17:00:00;0
218211;Sexta;21:25:00;0
218212;Sexta;20:00:00;0
218213;Sexta;03:30:00;1
218214;Sexta;21:50:00;0
218216;Sexta;18:40:00;0
218217;Sábado;01:50:00;0
218218;Sexta;14:50:00;0
218219;Quinta;15:30:00;0
218220;Sábado;01:55:00;0
218221;Sábado;04:30:00;0
218222;Sábado;04:50:00;0
218223;Sexta;18:00:00;1
218224;Sexta;21:00:00;0
218225;Sexta;23:00:00;0
218226;Sábado;04:40:00;0
218227;Sábado;03:10:00;0
218228;Terça;07:00:00;0
218229;Sexta;06:00:00;0
218230;Sábado;05:20:00;0
218231;Sábado;04:15:00;0
218232;Sábado;06:20:00;0
218233;Sábado;04:50:00;0
218234;Sábado;03:00:00;0
218235;Sábado;05:20:00;0
218236;Sábado;05:00:00;1
218237;Sábado;05:40:00;0
218238;Terça;21:15:00;0
218239;Sexta;23:30:00;0
218240;Sábado;00:30:00;0
218241;Sexta;05:30:00;0
218242;Segunda;14:30:00;0
218243;Sábado;05:35:00;0
218244;Sábado;06:15:00;0
218245;Terça;22:50:00;0
218246;Sábado;06:00:00;1
218247;Sábado;06:15:00;0
218248;Sábado;06:30:00;0
218249;Sábado;03:15:00;0
218250;Sexta;18:40:00;0
218251;Sábado;06:00:00;0
218252;Quarta;05:50:00;0
218253;Quarta;05:55:00;0
218254;Terça;16:45:00;0
218256;Sábado;04:30:00;0
218257;Quarta;05:30:00;0
218258;Sábado;07:15:00;0
218259;Terça;16:50:00;0
218260;Sábado;06:00:00;0
218263;Sábado;06:45:00;0
218264;Sexta;12:10:00;0
218265;Quinta;18:50:00;0
218266;Sábado;08:00:00;0
218268;Sexta;21:50:00;0
218269;Sexta;22:10:00;0
218270;Sábado;07:45:00;0
218271;Quinta;05:50:00;0
218272;Sábado;05:30:00;0
218274;Sexta;23:45:00;0
218276;Sábado;07:55:00;0
218277;Terça;09:30:00;0
218278;Segunda;20:30:00;0
218281;Terça;16:00:00;0
218282;Quinta;20:45:00;0
218283;Sábado;00:05:00;0
218284;Segunda;18:00:00;0
218285;Terça;07:45:00;0
218286;Quinta;05:20:00;0
218288;Sábado;08:30:00;0
218289;Sábado;08:10:00;0
218290;Quarta;15:30:00;0
218292;Domingo;05:00:00;1
218293;Sábado;07:00:00;0
218294;Sábado;07:17:00;0
218295;Sábado;05:30:00;0
218296;Quinta;10:20:00;0
218297;Sábado;06:30:00;0
218298;Sábado;09:45:00;0
218299;Sábado;09:00:00;0
218300;Sábado;04:15:00;0
218302;Terça;14:20:00;0
218303;Quinta;07:50:00;0
218304;Sábado;08:40:00;0
218305;Quinta;18:00:00;0
218306;Sábado;08:30:00;0
218307;Quarta;19:00:00;0
218308;Sábado;07:00:00;1
218309;Sábado;08:30:00;0
218310;Sábado;09:00:00;0
218312;Sábado;06:00:00;0
218313;Sexta;18:15:00;0
218314;Sábado;10:20:00;0
218315;Sexta;06:09:00;0
218316;Segunda;18:15:00;1
218317;Sexta;01:00:00;0
218318;Sábado;03:30:00;0
218320;Sexta;13:00:00;0
218321;Sábado;08:20:00;0
218322;Sábado;08:55:00;0
218323;Quinta;17:45:00;0
218325;Sexta;04:35:00;0
218326;Terça;19:00:00;0
218327;Quarta;21:10:00;0
218328;Sábado;11:35:00;0
218329;Sábado;05:10:00;0
218330;Quarta;14:50:00;0
218331;Sábado;09:30:00;0
218333;Quinta;14:45:00;0
218334;Sexta;20:45:00;0
218335;Sexta;21:30:00;0
218336;Sexta;18:00:00;0
218337;Sábado;10:00:00;0
218338;Sábado;08:35:00;0
218339;Terça;15:57:00;0
218340;Sábado;08:40:00;0
218341;Segunda;00:00:00;0
218342;Sábado;10:40:00;0
218344;Sexta;15:20:00;0
218345;Quinta;15:40:00;0
218346;Terça;07:10:00;0
218347;Sábado;11:30:00;0
218348;Terça;00:50:00;0
218349;Sábado;10:20:00;0
218350;Sábado;09:00:00;0
218351;Sexta;11:50:00;1
218352;Sábado;08:20:00;0
218353;Sábado;08:15:00;0
218354;Sábado;07:30:00;0
218355;Sábado;08:00:00;0
218356;Sábado;10:00:00;0
218357;Sábado;06:30:00;0
218358;Quinta;04:00:00;0
218359;Terça;13:00:00;0
218361;Sábado;11:45:00;0
218362;Sábado;06:30:00;0
218363;Quarta;12:20:00;0
218364;Sábado;10:10:00;0
218365;Sábado;05:40:00;0
218366;Sábado;06:00:00;0
218367;Sábado;11:50:00;0
218368;Sábado;10:40:00;0
218369;Sexta;16:00:00;1
218370;Sábado;13:00:00;0
218373;Sábado;08:05:00;0
218374;Sábado;10:10:00;0
218375;Sábado;14:00:00;0
218376;Sábado;13:10:00;0
218377;Domingo;20:30:00;0
218378;Quinta;22:55:00;0
218379;Sábado;10:50:00;0
218380;Segunda;07:50:00;0
218381;Sábado;11:15:00;0
218383;Quarta;18:50:00;0
218384;Sábado;14:10:00;0
218385;Sábado;08:00:00;0
218386;Terça;16:00:00;0
218387;Sábado;09:40:00;0
218388;Sábado;09:20:00;0
218389;Sábado;12:30:00;0
218391;Sábado;13:40:00;0
218392;Sábado;12:30:00;0
218393;Sábado;13:25:00;0
218394;Sábado;07:40:00;0
218395;Sábado;06:30:00;0
218396;Sábado;12:30:00;0
218397;Sábado;12:30:00;0
218398;Sábado;12:20:00;0
218399;Quinta;03:20:00;0
218400;Sábado;11:45:00;0
218401;Quinta;16:50:00;0
218402;Sábado;14:10:00;0
218403;Sábado;10:30:00;0
218405;Sábado;11:30:00;0
218406;Terça;10:20:00;0
218409;Sábado;08:00:00;0
218410;Sexta;04:00:00;0
218411;Sábado;13:30:00;0
218412;Sábado;15:00:00;0
218413;Quinta;18:40:00;0
218414;Sábado;15:15:00;0
218416;Quarta;19:00:00;0
218417;Sexta;19:45:00;0
218418;Sábado;13:35:00;0
218419;Sábado;13:35:00;0
218420;Sábado;16:00:00;0
218421;Sábado;09:00:00;0
218422;Terça;07:40:00;0
218424;Sexta;18:30:00;0
218425;Terça;13:55:00;0
218426;Sábado;15:50:00;0
218428;Sábado;10:00:00;0
218429;Sábado;15:50:00;0
218431;Sábado;12:00:00;0
218432;Sábado;10:00:00;0
218433;Sábado;11:15:00;0
218435;Sábado;15:30:00;0
218436;Sábado;16:00:00;0
218437;Terça;23:00:00;0
218439;Sábado;04:15:00;0
218440;Sábado;10:40:00;0
218441;Sábado;15:00:00;0
218442;Sábado;15:50:00;0
218444;Sábado;15:30:00;0
218445;Sábado;15:50:00;0
218446;Sábado;16:40:00;0
218447;Quinta;02:20:00;0
218448;Terça;23:00:00;0
218449;Sábado;16:20:00;0
218450;Sábado;16:30:00;0
218454;Sábado;16:30:00;0
218455;Quinta;05:40:00;0
218457;Sábado;05:45:00;0
218458;Sábado;05:00:00;3
218459;Quinta;18:25:00;0
218460;Quinta;19:40:00;0
218461;Sábado;14:00:00;0
218463;Sábado;08:15:00;0
218464;Sábado;15:40:00;0
218465;Sábado;15:55:00;0
218466;Sexta;15:40:00;0
218467;Sábado;17:30:00;0
218469;Sábado;16:00:00;0
218470;Quinta;19:50:00;0
218471;Sexta;19:30:00;0
218472;Sábado;15:15:00;0
218474;Sábado;14:35:00;2
218475;Sábado;08:50:00;0
218477;Sábado;18:00:00;0
218479;Terça;22:00:00;1
218480;Terça;17:25:00;0
218481;Sábado;18:00:00;0
218482;Sexta;18:15:00;0
218484;Sábado;18:00:00;0
218485;Sábado;17:00:00;0
218486;Terça;22:30:00;0
218487;Sábado;01:00:00;0
218488;Sábado;15:00:00;0
218489;Segunda;06:00:00;0
218490;Sábado;16:00:00;0
218492;Sábado;16:00:00;0
218493;Sábado;11:25:00;0
218497;Sábado;13:35:00;0
218498;Sábado;18:30:00;0
218500;Sábado;17:25:00;0
218501;Sábado;09:00:00;0
218502;Sábado;07:45:00;0
218503;Sábado;14:20:00;0
218505;Sábado;16:00:00;0
218506;Sábado;12:30:00;0
218507;Sábado;16:30:00;0
218509;Sábado;19:15:00;0
218510;Sábado;18:15:00;0
218511;Sábado;15:45:00;0
218512;Sábado;17:15:00;0
218513;Sábado;11:00:00;0
218514;Sexta;06:30:00;0
218515;Sábado;01:00:00;0
218516;Sexta;04:00:00;0
218517;Terça;12:15:00;0
218518;Sábado;17:30:00;0
218520;Sexta;16:00:00;0
218521;Sábado;18:40:00;0
218523;Sábado;08:30:00;0
218524;Sexta;11:00:00;0
218525;Quarta;23:00:00;0
218526;Sábado;18:30:00;0
218528;Sábado;19:05:00;0
218529;Quarta;05:00:00;0
218530;Sábado;18:30:00;0
218531;Sábado;16:30:00;0
218532;Sábado;16:10:00;0
218534;Sábado;18:45:00;0
218535;Sábado;19:10:00;0
218537;Sábado;18:00:00;1
218538;Sábado;19:10:00;0
218539;Sábado;15:00:00;0
218540;Sábado;16:35:00;0
218542;Sábado;18:45:00;0
218545;Sábado;17:40:00;0
218546;Sábado;20:05:00;0
218547;Sábado;20:05:00;0
218548;Sábado;18:35:00;0
218549;Sábado;18:45:00;0
218550;Sábado;19:30:00;0
218551;Sábado;10:00:00;0
218552;Sábado;20:51:00;0
218553;Sexta;18:10:00;0
218554;Sábado;18:00:00;0
218555;Sábado;10:15:00;0
218556;Sábado;19:40:00;0
218557;Sábado;19:40:00;0
218558;Sábado;19:30:00;0
218559;Quinta;07:30:00;0
218560;Sábado;19:30:00;0
218561;Terça;12:00:00;0
218563;Sábado;13:30:00;0
218564;Sábado;19:40:00;0
218565;Sábado;16:00:00;0
218566;Sábado;19:25:00;0
218567;Sábado;12:00:00;0
218569;Sábado;17:30:00;0
218570;Sábado;21:50:00;0
218571;Sábado;21:45:00;0
218572;Quinta;20:50:00;0
218573;Sábado;19:20:00;0
218574;Sábado;20:50:00;0
218576;Sábado;19:10:00;0
218577;Sábado;23:10:00;0
218578;Sábado;21:40:00;0
218579;Sábado;12:00:00;0
218580;Quarta;17:30:00;1
218581;Sábado;08:00:00;0
218582;Sábado;20:00:00;0
218583;Sábado;15:00:00;1
218584;Sábado;19:30:00;0
218585;Sábado;15:50:00;0
218586;Sábado;18:20:00;0
218587;Sábado;22:15:00;0
218588;Sábado;11:15:00;0
218589;Sábado;20:30:00;0
218590;Sábado;11:30:00;0
218591;Sábado;18:30:00;0
218592;Sábado;18:30:00;0
218593;Sábado;11:50:00;0
218594;Sábado;21:00:00;1
218595;Sexta;20:00:00;0
218596;Sábado;20:20:00;0
218597;Sábado;13:50:00;0
218598;Sábado;20:05:00;0
218599;Sexta;17:45:00;0
218600;Sábado;17:20:00;0
218601;Sábado;20:30:00;1
218602;Sábado;21:30:00;0
218604;Sábado;17:05:00;0
218605;Sábado;17:00:00;1
218606;Sábado;21:30:00;0
218607;Sábado;22:15:00;0
218608;Domingo;00:30:00;0
218609;Domingo;00:20:00;0
218610;Sábado;21:20:00;0
218611;Sábado;22:00:00;0
218612;Sábado;11:20:00;0
218613;Sábado;16:00:00;0
218614;Sábado;23:55:00;0
218615;Sábado;20:40:00;0
218616;Terça;17:00:00;0
218617;Sábado;22:05:00;0
218618;Sábado;22:55:00;0
218619;Sábado;19:15:00;0
218620;Sábado;19:45:00;0
218621;Domingo;00:01:00;0
